frame_index,elapsed_s,phase,is_warmup,capture_ms,preprocess_ms,inference_ms,postprocess_draw_ms,display_wait_ms,total_frame_ms,top_label,top_confidence,detection_pass,expected_label,expected_match,drawn_count
319,31.943551540374756,measure,False,0.20327700076450128,1.7311949995928444,67.71918400045251,0.01009199877444189,11.275774000750971,81.1065409998264,Paper,0.26175248622894287,False,none,False,0
320,32.024675130844116,measure,False,35.15581700048642,1.7313240005023545,67.90777599962894,0.010944000678136945,11.262588999670697,118.59680700035824,Paper,0.21267110109329224,False,none,False,0
321,32.143288373947144,measure,False,0.20257300093362574,1.7393239995726617,68.0088680001063,0.010185000064666383,11.271274999671732,81.40724199984106,Paper,0.25473108887672424,False,none,False,0
322,32.22471261024475,measure,False,37.49558299932687,1.7555840004206402,67.85983099871373,0.010833999112946913,11.260423001658637,118.55471600028977,Paper,0.26338478922843933,False,none,False,0
323,32.343283891677856,measure,False,0.198961999558378,1.7423799999960465,68.09714499831898,0.010722000297391787,11.272625999481534,81.4899079996394,Paper,0.2941184341907501,False,none,False,0
324,32.42479109764099,measure,False,37.39808300088043,1.7179719998239307,68.21732999924279,0.010462999853189103,11.255330999119906,118.77117699987139,Paper,0.23990550637245178,False,none,False,0
325,32.54357957839966,measure,False,0.21483199998328928,1.7250469991267892,67.92553400009638,0.010351999662816525,11.27114500013704,81.31835399944976,Paper,0.313130259513855,False,none,False,0
326,32.62491464614868,measure,False,33.316937000563485,1.769972999682068,67.96983099957288,0.01079600042430684,11.252848000367521,114.49277399879065,Paper,0.271633118391037,False,none,False,0
327,32.7394232749939,measure,False,0.19614699886005837,1.7375650004396448,67.92366499939817,0.010574000043561682,11.272034000285203,81.3069470004848,Paper,0.24324238300323486,False,none,False,0
328,32.82074594497681,measure,False,37.50617500008957,1.765713001077529,67.85999899875605,0.009907000276143663,11.252942000282928,118.56686400096805,Paper,0.29677435755729675,False,none,False,0
329,32.93932914733887,measure,False,0.1959429991984507,1.7433980010537198,68.05666400032351,0.010925999958999455,11.273052001342876,81.45470499948715,Paper,0.2714635133743286,False,none,False,0
330,33.020801067352295,measure,False,35.059317999184714,1.7404909995093476,68.07355300043127,0.010943998859147541,11.261108000326203,118.69388100058131,Paper,0.2542368769645691,False,none,False,0
331,33.139511823654175,measure,False,0.19348000023455825,1.7341759994451422,67.94636800077569,0.010482001016498543,11.274201000560424,81.32979800029716,Paper,0.2667548656463623,False,none,False,0
332,33.22085738182068,measure,False,37.40093499982322,1.76932499925897,68.11581100009789,0.01075899854185991,11.263590000453405,118.73469599959208,Paper,0.27759498357772827,False,none,False,0
333,33.339609146118164,measure,False,0.19862800036207773,1.7082319991459372,67.9070900005172,0.010259000191581436,11.275533999651088,81.26946499942278,Paper,0.2545629143714905,False,none,False,0
334,33.420894622802734,measure,False,33.35216000050423,1.6973990004771622,68.06836699979613,0.01070300095307175,11.266886000157683,114.5719950000057,Paper,0.2785428762435913,False,none,False,0
335,33.53548312187195,measure,False,0.2017029983107932,1.739045999784139,68.05942400023923,0.01040700044541154,12.3039729987795,82.4830519995885,Paper,0.2855498194694519,False,none,False,0
336,33.617982625961304,measure,False,36.29986600026314,1.7614160005905433,68.07257199943706,0.010518999260966666,11.258218999500968,117.57159099943237,Paper,0.24781359732151031,False,none,False,0
337,33.735570669174194,measure,False,0.19507300021359697,1.7231769998033997,68.01797799926135,0.011037000149372034,11.267810999925132,81.39261299947975,Paper,0.2636664807796478,False,none,False,0
338,33.81697916984558,measure,False,37.31169400089129,1.7513799994048895,68.14621900048223,0.010074001693283208,11.262793999776477,118.66021499918133,Paper,0.2753066420555115,False,none,False,0
339,33.93565583229065,measure,False,0.2038689999608323,1.7241390014532954,67.99440499889897,0.010443998689879663,11.274997001237352,81.37565000106406,Paper,0.28690105676651,False,none,False,0
340,34.01704812049866,measure,False,34.90220599996974,1.7527689997223206,68.07221899907745,0.010555000699241646,11.26320100047451,118.51652999939688,Paper,0.27266204357147217,False,none,False,0
341,34.13557982444763,measure,False,0.20670199955930002,1.7305830006080214,67.97925699902407,0.010833000487764366,11.277941001026193,81.37863100091636,Paper,0.30286696553230286,False,none,False,0
342,34.21697545051575,measure,False,37.341120001656236,1.7569720002938993,67.96897899948817,0.011147998520755209,11.269458998867776,118.52278999867849,Paper,0.25528717041015625,False,none,False,0
343,34.33551502227783,measure,False,0.20281399883970153,1.7413979985576589,67.94814600107202,0.010925999958999455,11.267181998846354,81.34392800093337,Paper,0.2766893208026886,False,none,False,0
344,34.41687560081482,measure,False,33.42521500053408,1.7011950003507081,67.80705399978615,0.010240999472443946,11.264848999417154,114.3785519998346,Paper,0.2532898783683777,False,none,False,0
345,34.53127121925354,measure,False,0.19668399909278378,1.7287139999098144,67.98014499872806,0.010370000381954014,11.264867000136292,81.35574299922155,Paper,0.23487018048763275,False,none,False,0
346,34.6126434803009,measure,False,37.69230299985793,1.761564999469556,67.97988600010285,0.010574000043561682,11.26068200028385,118.87599200053955,Paper,0.23674751818180084,False,none,False,0
347,34.73153638839722,measure,False,0.2025359990511788,1.7317869987891754,67.93588700020337,0.01105499904952012,11.282310999376932,81.33616800114396,Paper,0.25185924768447876,False,none,False,0
348,34.812888622283936,measure,False,37.458396998772514,1.7635099993640324,67.7879060003761,0.010592999387881719,11.256032999881427,118.44912400010799,Paper,0.24970343708992004,False,none,False,0
349,34.93135404586792,measure,False,0.19949899979110342,1.72625000050175,67.7207400003681,0.010425999789731577,11.290238000583486,81.11857699987013,Paper,0.28283920884132385,False,none,False,0
